trade_date,daily_ret,avg_prob,n,label_hit_any
2022-02-25,-0.0007867431776465666,0.9096120535452713,3,1
2022-02-28,-0.007576313372217234,0.9317987876932817,3,1
2022-03-01,0.00982549921833015,0.8497595097230659,2,1
2022-03-02,-0.01010318498766085,0.8948959486023995,2,1
2022-03-03,0.0022058823529411,0.9712518890048496,1,1
2022-03-04,-0.0182255528770569,0.8160977026490381,2,1
2022-03-07,-0.04096527916698567,0.9347015313194339,3,1
2022-03-08,-0.0204816799837105,0.977651576442497,3,1
2022-03-09,-0.020788875391201,0.9845969074446422,3,1
2022-03-10,0.0242493291872173,0.9559196946429463,3,1
2022-03-11,0.010160593606408632,0.9770340995906633,3,1
2022-03-14,-0.022034703840232633,0.9790333072130042,3,1
2022-03-15,-0.03821500367292793,0.985983597166598,3,1
2022-03-16,0.0344817422911091,0.8066026775469893,3,1
2022-03-17,0.009880530955016334,0.8355415684813887,3,1
2022-03-18,0.013324535741931367,0.8709594475603429,3,1
2022-03-21,-0.0152277268655688,0.984466006349939,2,1
2022-03-22,0.011111111111111,0.6860401791812963,1,1
2022-03-23,-0.0083810648600345,0.842872017779329,3,1
2022-03-24,0.0023523501009717666,0.8305953091850607,3,1
2022-03-25,-0.012738861063488502,0.9613294468824877,3,1
2022-03-28,-0.004834228623752467,0.9059807161276859,3,1
2022-03-29,-0.005640535328914134,0.9640171682816431,3,1
2022-03-30,0.028773521361358998,0.7530484101378953,3,1
2022-03-31,0.003535545870665,0.8177619121235212,3,1
2022-04-01,-0.0041152263374486,0.8684520307888302,1,1
2022-04-06,-0.0169638973466723,0.786166995392008,1,1
2022-04-07,-0.0121681415929204,0.8694192147830442,1,1
2022-04-08,-0.0040313549832027,0.9489703329613212,1,1
2022-04-11,-0.033041621368464946,0.8399774918921576,2,1
2022-04-12,-0.00702249573391865,0.9105305906949461,2,1
2022-04-13,-0.008867617019427133,0.8696917037808035,3,1
2022-04-14,-0.0009682885499878,0.98470444833056,1,1
2022-04-15,-0.0021807608432276,0.9891285463353676,1,1
2022-04-18,-0.0334297904969372,0.9437051934906465,2,1
2022-04-19,0.00025086352154379994,0.8992858166118878,2,1
2022-04-20,0.0009591518010818999,0.8023141340217026,2,1
2022-04-21,-0.01340462406004145,0.9499145266092173,2,1
2022-04-22,-0.0041611546293682,0.8591969187275881,2,1
2022-04-25,-0.0724743166260221,0.9785143163622164,3,1
2022-04-26,-0.016064791743545134,0.9132572300006391,3,1
2022-04-27,0.0275445277629836,0.9372760156884579,2,1
2022-04-28,-0.00910902362653,0.9495287336160799,2,1
2022-04-29,0.018429401748993046,0.9972352226023177,2,1
2022-05-05,0.0008196721311474,0.9434758151663487,2,1
2022-05-06,-0.02093807981448753,0.9498986968423303,3,1
2022-05-09,-0.018447616824946767,0.9572278868847066,3,1
2022-05-10,0.0058376493599785,0.9537266581649502,3,1
2022-05-11,0.003728989426288867,0.9711819186803917,3,1
2022-05-12,-0.009264799784118235,0.9459101391953477,3,1
2022-05-13,0.0051467355525334005,0.999296344647942,2,1
2022-05-16,-0.013888150278446998,0.8845685224794071,3,1
2022-05-17,0.0188970456530209,0.9960743365150129,2,1
2022-05-18,-0.0005227041153579333,0.9277841875349536,3,1
2022-05-19,-0.009876580900304932,0.9117938534660924,3,1
2022-05-20,0.024206366506450402,0.9540132772045703,2,1
2022-05-23,-0.004131526003146834,0.8865516092933451,3,1
2022-05-24,-0.03266634848277023,0.9680792817218556,3,1
2022-05-25,0.0006033084790731,0.9285969075164345,3,1
2022-05-26,-0.004782396081095099,0.8852873668727499,2,1
2022-05-27,-0.0017115832144733,0.8666447189885806,2,1
2022-05-30,-0.01330654333156415,0.9052007075046122,2,1
2022-05-31,0.0066666666666665,0.9890691992160944,1,1
2022-06-01,-0.0056260730929605,0.8221761260721203,2,1
2022-06-02,-0.00696705426356585,0.8291193565615513,2,1
2022-06-06,0.0069342448846433005,0.8078281175483089,2,1
2022-06-07,-0.0008271298593879,0.8483929135363495,1,1
2022-06-08,-0.0015576323987538,0.7437259306081301,2,1
2022-06-09,-0.007548509760772799,0.7065611408832433,2,1
2022-06-10,-0.00276332593683715,0.6390164060997433,2,1
2022-06-13,-0.02911312644583845,0.9832828010322604,2,1
2022-06-14,0.0177514792899406,0.5941022080197755,1,1
2022-06-16,-0.02021972631594135,0.8860229666884052,2,1
2022-06-17,0.0008090614886731,0.7020093135970046,1,1
2022-06-20,-0.0088924818108325,0.7708008970438608,1,1
2022-06-21,0.0024469820554648,0.7503073048638698,1,1
2022-06-22,-0.0156384557024993,0.8310573785565107,2,1
2022-06-23,0.01,0.7031923780384918,1,1
2022-06-24,0.0024752475247524,0.7269402390060299,1,1
2022-06-29,-0.0359477124183007,0.8773283224398942,1,1
2022-06-30,-0.0092009685230023,0.7305621255691891,1,1
2022-07-01,-0.0014662756598241,0.7372481053555509,1,1
2022-07-06,-0.02094401063458435,0.852157055791413,2,1
2022-07-07,-0.00674686322931475,0.8010883601225451,2,1
2022-07-08,0.0097244732576986,0.7284234393962757,1,1
2022-07-11,-0.0197587362301681,0.9172302662621177,2,1
2022-07-12,-0.0096839685430005,0.9311533899491334,2,1
2022-07-13,-0.014593676242396167,0.8592791751612493,3,1
2022-07-14,-0.021025483767320566,0.8703387532715086,3,1
2022-07-15,-0.016875409301831734,0.9578706517319379,3,1
2022-07-18,0.0134408602150537,0.9704504568476328,1,1
2022-07-19,0.00572616217134465,0.7887312239244213,2,1
2022-07-20,-0.0028975544723575,0.7492918689941006,2,1
2022-07-21,-0.017884936544162632,0.7854967626045481,3,1
2022-07-22,-0.0049017616492455,0.8341319231842408,2,1
2022-07-25,0.00118934220947395,0.8401931238989309,2,1
2022-07-26,0.0082041932543299,0.9588570237663288,1,1
2022-07-27,-0.00858451245397075,0.7996782971649279,2,1
2022-07-28,0.0082266910420474,0.8813907296867789,1,1
2022-07-29,-0.018166907344501198,0.8783818613149,3,1
2022-08-01,-0.014419152381334701,0.8535003756617441,2,1
2022-08-02,-0.025604009973484467,0.973300885161816,3,1
2022-08-03,-0.009871079281273367,0.9482278295110763,3,1
2022-08-04,0.008168718543774232,0.8622395095637264,3,1
2022-08-05,0.01454898157129,0.9519160067980432,1,1
2022-08-08,-0.007213178591200367,0.8170545948522255,3,1
2022-08-09,-0.0077294685990337,0.970180842533922,1,1
2022-08-10,-0.011331810034085366,0.8007590887512018,3,1
2022-08-11,0.0284035259549459,0.6463730848817684,1,1
2022-08-12,0.0010621815897829,0.7476225602929851,2,1
2022-08-15,-0.022475853812935098,0.9722811248336745,2,1
2022-08-16,-0.00625365618543975,0.8956699926509938,2,1
2022-08-17,0.0184433731098292,0.6769368604341487,2,1
2022-08-18,-0.017369264999596748,0.9737045923005117,2,1
2022-08-19,0.00899728784245905,0.8818356691894811,2,1
2022-08-22,-0.0011945319983932001,0.8473601326513739,2,1
2022-08-23,-0.005151287175672467,0.781479084467097,3,1
2022-08-24,-0.014164020333935134,0.8313889340570725,3,1
2022-08-25,-0.0072192513368982,0.9864504215981896,1,1
2022-08-26,-0.00342681651783835,0.8599549534555847,2,1
2022-08-29,-0.012377029996461035,0.8287099034179738,3,1
2022-08-30,0.0139306200491668,0.842846638527249,1,1
2022-08-31,0.0018857758620689,0.8309372170430915,1,1
2022-09-01,-0.01072425013136115,0.8056056785756884,2,1
2022-09-02,-0.0016633847649179002,0.7422212885620958,2,1
2022-09-05,-0.0237260717174441,0.9788520289924332,1,1
2022-09-06,0.0093896713615022,0.8632937080878849,1,1
2022-09-07,-0.006613231601189401,0.859225142840186,2,1
2022-09-08,-0.00334359997084035,0.7496442225270767,2,1
2022-09-09,0.0151515151515153,0.7492979164088344,1,1
2022-09-13,-0.0021709633649931,0.806445242405554,1,1
2022-09-14,-0.01657295043207465,0.7652668633780766,2,1
2022-09-15,-0.0198456449834619,0.9768292491738764,1,1
2022-09-16,-0.02656660871775557,0.9085104048746935,3,1
2022-09-19,-0.008779234785426701,0.8239780564730621,2,1
2022-09-20,-0.008140379543965234,0.8661680051364237,3,1
2022-09-21,0.00587572829838485,0.780641091476314,2,1
2022-09-22,-0.016676619261885,0.9534348139341888,2,1
2022-09-23,-0.0096802581402171,0.8905883719880532,2,1
2022-09-26,-0.0180052543024392,0.8952256749904332,3,1
2022-09-27,0.0188695250993407,0.6299367042791404,2,1
2022-09-28,-0.0081437558421599,0.9274474297764019,2,1
2022-09-29,-0.019177823887826434,0.9203368223631102,3,1
2022-09-30,-0.00572029250067615,0.9404305311946236,2,1
2022-10-10,-0.037583709170425,0.9975988044764263,2,1
2022-10-11,-0.0058834163693498335,0.8379398832604967,3,1
2022-10-12,0.011750010114496001,0.9334775654161058,2,1
2022-10-13,-0.008776493256262034,0.8479222067983588,3,1
2022-10-14,0.0200210748155953,0.8840934082241307,1,1
2022-10-17,-0.0051652892561981,0.955248424728047,1,1
2022-10-18,-0.01143451143451145,0.9496119525998191,2,1
2022-10-19,-0.014434262717836066,0.8726931575567839,3,1
2022-10-20,-0.0009089244611843999,0.8814249406108374,2,1
2022-10-21,0.0019410129434001347,0.7143943560554536,3,1
2022-10-24,-0.0173310710692795,0.8512953728862501,3,1
2022-10-25,-0.006063164344967799,0.9613718983048113,2,1
2022-10-26,-0.00115893389857115,0.8213116265264606,2,1
2022-10-27,0.0011350737797957,0.7916996494839985,2,1
2022-10-28,-0.022817182512307067,0.883819389632912,3,1
2022-10-31,-0.0185804880523565,0.9663349433892969,2,1
2022-11-01,0.03886925795053,0.739762293630289,1,1
2022-11-02,-0.0049037775625775,0.8696145797386646,2,1
2022-11-03,-0.0135401916069078,0.8386092360190293,3,1
2022-11-07,-0.0066837669822195495,0.6721363676007678,2,1
2022-11-08,-0.0033972406792172503,0.7103923855741978,2,1
2022-11-09,-0.00877777777777795,0.8198984762825573,2,1
2022-11-10,-0.0104547193762133,0.7803481684849163,2,1
2022-11-14,-0.0067330210772832,0.8558114282537872,1,1
2022-11-16,-0.011940321758341251,0.6849414227524226,2,1
2022-11-17,-0.0130391173520562,0.7894556058329152,1,1
2022-11-18,-0.015784952117152234,0.8529418080002552,3,1
2022-11-21,-0.013680817785778468,0.8268653932124618,3,1
2022-11-22,-0.0219129404797158,0.99439786213146,1,1
2022-11-23,-0.0045413260672115,0.99195860433983,1,1
2022-11-24,-0.0188564476885646,0.9992721077401272,1,1
2022-11-25,-0.008989460632362,0.99470926677859,1,1
2022-11-28,-0.0308919699427515,0.818067542094641,2,1
2022-11-29,0.0315011250401802,0.9478518704952668,1,1
2022-11-30,-0.0043627298223747,0.9931803689134232,1,1
2022-12-01,0.0225352112676056,0.8828115437071432,1,1
2022-12-02,0.0,0.9561134366262004,1,1
2022-12-05,0.0140801958983778,0.6245045278963596,1,1
2022-12-06,0.0,0.902095554802712,1,1
2022-12-07,-0.004996541076733801,0.6830924150132431,2,1
2022-12-08,-0.0053571428571428,0.809341679322503,1,1
2022-12-09,0.0083782166367445,0.6413506387990475,1,1
2022-12-12,-0.0497890295358649,0.9994857382634416,1,1
2022-12-13,-0.0124091716454061,0.9867539521814301,2,1
2022-12-14,0.009755784109775949,0.9080847289047353,2,1
2022-12-15,-0.005973224241693167,0.8205853437407303,3,1
2022-12-16,0.00859197786998625,0.9122514334070579,2,1
2022-12-19,-0.0222810207633968,0.9868689195802363,2,1
2022-12-20,-0.02534901605983007,0.9440443161426598,3,1
2022-12-21,0.0020307240602502,0.9933441237371755,2,1
2022-12-22,0.019816821323347198,0.9162802094351663,2,1
2022-12-23,0.0022908519014184,0.8687077471879873,3,1
2022-12-26,-0.016821601318631568,0.9020185259269526,3,1
2022-12-27,0.031135531135531,0.7498237689518329,1,1
2022-12-28,-0.006282837092314201,0.8630959153726593,2,1
2022-12-29,0.0023972228378899,0.8610688999325145,2,1
2022-12-30,0.0016980998298356002,0.9222773714281542,2,1
2023-01-04,-0.0064572938068682,0.7769096703190598,1,0
2023-01-06,-0.0140679953106681,0.8568032265755239,1,1
2023-01-09,0.0029726516052319,0.7011652695295215,1,0
2023-01-10,0.0023710729104919,0.922838118393098,1,0
2023-01-11,-0.0272028385570668,0.975050328266086,1,1
2023-01-12,0.0033434650455927,0.9379262835215396,1,1
2023-01-13,-0.0015146925174188,0.929244205152776,1,1
2023-02-01,-0.0220700152207001,0.9159464078711712,1,1
2023-02-02,-0.0077821011673151,0.8686295142490397,1,1
2023-02-03,-0.0219607843137253,0.9607808249329766,1,1
2023-02-06,-0.0256615878107457,0.9943074071956216,1,1
2023-02-07,0.0172839506172839,0.844107598776638,1,1
2023-02-08,-0.0137540453074433,0.9517533696442028,1,1
2023-02-09,0.007383100902379,0.8786909901128674,1,1
2023-02-10,-0.0122149837133549,0.9534238450278374,1,1
2023-02-13,-0.00039904119292970015,0.7757579978962956,2,1
2023-02-14,-0.005770304045036649,0.8406596671112876,2,1
2023-02-15,-0.023947151114781,0.987060153313336,1,1
2023-02-16,-0.02563884088219705,0.9665205176279705,2,1
2023-02-17,-0.025906241723315952,0.9871833437172008,2,1
2023-02-20,0.0621761658031088,0.7619226060200964,1,1
2023-02-21,-0.0047971332793897,0.8245114167351201,2,1
2023-02-22,-0.00604529023682545,0.9165294200678256,2,1
2023-02-23,-0.0180366302986708,0.9235505611454148,2,1
2023-02-24,-0.0005179340517166503,0.8792930767018655,2,1
2023-02-27,-0.0209975992370738,0.9949123693898019,2,1
2023-02-28,0.00959136845310245,0.977776587171715,2,1
2023-03-01,0.0323736576044132,0.9229680261907653,2,1
2023-03-02,0.01312731489970295,0.9281428079743623,2,1
2023-03-03,0.00014028589931304979,0.8330656806165628,2,1
2023-03-06,-0.0215531675629611,0.9629094945526127,2,1
2023-03-07,-0.02156070904971345,0.9902586074978195,2,1
2023-03-08,-0.008920366894815599,0.9935131548333488,2,1
2023-03-09,-0.017644924249296902,0.9977651228914721,2,1
2023-03-10,-0.012708753164561333,0.9092996562432223,3,1
2023-03-13,0.003481865133794533,0.9404273222487997,3,1
2023-03-14,-0.014733131750908799,0.9261025890345053,3,1
2023-03-15,0.0084804487708298,0.9791182838817845,2,1
2023-03-16,-0.003062343358396,0.9765120345367926,2,1
2023-03-17,-0.0063810391978121,0.9952397845970598,1,1
2023-03-20,-0.0197997818497586,0.9888700402221628,2,1
2023-03-21,0.0035033698188850996,0.9004006437514523,2,1
2023-03-22,0.01137232687880135,0.8269815718676448,2,1
2023-03-23,0.010054844606947,0.8784941310441318,1,1
2023-03-24,-0.0072398190045248,0.912787427525775,1,1
2023-03-27,-0.0200546946216956,0.9784977288140876,1,1
2023-03-28,-0.0165903327560614,0.8741424705102268,2,1
2023-03-29,0.0036186006872342006,0.7729807245842595,2,1
2023-03-30,0.00295122509077395,0.94096879373554,2,1
2023-03-31,-0.0138504155124653,0.9872701941198194,1,1
2023-04-03,0.0131086142322098,0.8173205351909933,1,1
2023-04-04,-0.0018484288354897,0.8802239267882682,1,1
2023-04-06,-0.0064814814814815,0.8661694972833393,1,1
2023-04-07,0.0037278657968311,0.7555842596146097,1,1
2023-04-10,-0.04744454602935895,0.8160788052147165,2,1
2023-04-11,0.0012091070319491994,0.9519905472619274,2,1
2023-04-12,-0.0056127221702524,0.8828579570704785,1,1
2023-04-13,-0.01780282011896355,0.9115709202943021,2,1
2023-04-14,0.0068345306030787,0.864827568329529,2,1
2023-04-17,-0.0161345108695653,0.9993818936289778,1,1
2023-04-18,0.01636443772236005,0.7979675973786087,2,1
2023-04-19,-0.0172377254784842,0.8322898703142831,2,1
2023-04-20,-0.009090909090909,0.6843736023495725,1,1
2023-04-21,-0.0578936558155624,0.9722051466299972,2,1
2023-04-24,-0.0125444968622496,0.9990496185058034,2,1
2023-04-25,0.0175609756097561,0.951608887921036,1,1
2023-04-26,-0.03317885668070803,0.8531311383924489,3,1
2023-04-27,-0.007474786275157851,0.9535187413751822,2,1
2023-04-28,0.0278578290105666,0.777334861436359,1,1
2023-05-04,-0.0101160862354892,0.9999531252040504,1,1
2023-05-05,-0.007978569422407902,0.8452708575706256,2,1
2023-05-09,-0.013949433304272,0.9487080617147264,1,1
2023-05-10,-0.032960086805088995,0.9154968224558531,2,1
2023-05-11,0.0009099181073703,0.8413850133423005,1,1
2023-05-12,-0.01423098049986265,0.8454996344699128,2,1
2023-05-15,0.01507654867444235,0.7680147853033968,2,1
2023-05-16,-0.03243165465242764,0.9076842074174802,3,1
2023-05-17,-0.011521605448409,0.8709826907632179,3,1
2023-05-18,0.0,0.9386941701388816,1,1
2023-05-19,-0.01869038891677027,0.9392396505684267,3,1
2023-05-22,-0.0046553711052319995,0.8653218685518999,3,1
2023-05-23,-0.008694747431009066,0.951408346812665,3,1
2023-05-24,-0.029056484010557732,0.9819277751369526,3,1
2023-05-25,-0.0072431627394062325,0.9398315618783265,3,1
2023-05-26,0.012301344978426965,0.8287834489470768,3,1
2023-05-29,-0.01286590778210275,0.9643901055081002,2,1
2023-05-30,0.020451279078438436,0.8777627132179294,3,1
2023-05-31,-0.012541061871523268,0.8680241447276614,3,1
2023-06-01,-0.0060683760683759,0.876655603658977,2,1
2023-06-02,0.0349075975359343,0.8625661362044443,1,1
2023-06-05,-0.0019841269841269,0.86468001215189,1,1
2023-06-06,-0.0058376158145467,0.7748819460822622,2,1
2023-06-09,-0.0233690360272639,0.9747973794372686,1,1
2023-06-12,-0.01447117939576045,0.7421015442053229,2,1
2023-06-13,-0.0020120724346075,0.8706668663729487,1,1
2023-06-14,-0.00518421946555285,0.7429281214092778,2,1
2023-06-15,0.0141271442986883,0.8616333085875352,1,1
2023-06-16,-0.0005674751243781502,0.6743490355659375,2,1
2023-06-19,-0.015990729470508898,0.7657665799849588,2,1
2023-06-20,-0.00852461335420945,0.7367181405854941,2,1
2023-06-21,-0.0010204081632654,0.7789510218833254,1,1
2023-06-26,-0.0175247726369515,0.8934540815818075,2,1
2023-06-27,0.007652497014199049,0.6832661058014793,2,1
2023-06-28,0.0020576131687242,0.6719160581171821,1,1
2023-06-29,-0.0123203285420945,0.8259427490610955,1,1
2023-06-30,0.0051975051975052,0.6325595661587263,1,1
2023-07-04,-0.0090634441087613,0.6441608368201451,1,1
2023-07-05,-0.0060975609756097,0.5876203803345896,1,1
2023-07-06,-0.0102249488752556,0.686737369290862,1,1
2023-07-07,-0.0041322314049585,0.6647266534085207,1,1
2023-07-10,0.0,0.7885457551899243,1,1
2023-07-11,0.0010373443983402,0.7131029847213562,1,1
2023-07-12,0.0031088082901553,0.672938784646782,1,1
2023-07-17,-0.0151515151515151,0.6775082646489221,1,1
2023-07-18,-0.0061538461538461,0.6353077432920954,1,1
2023-07-20,0.001025641025641,0.6770547577365762,1,1
2023-07-21,0.0020491803278688,0.5903989703149702,1,1
2023-07-24,-0.0081799591002045,0.5990638477477863,1,1
2023-08-02,-0.0122641509433961,0.6361804624314176,1,1
2023-08-04,-0.0027855153203342,0.8134116685266283,1,1
2023-08-07,-0.0130353817504655,0.8639781480094266,1,1
2023-08-08,-0.0056603773584905,0.7852136689973175,1,1
2023-08-10,-0.0100020453232577,0.7599129706563392,2,1
2023-08-11,-0.0269361480102659,0.9643801791256872,2,1
2023-08-14,-0.020648596321394,0.9773174081257018,2,1
2023-08-15,0.008461864544950501,0.8972450709584219,2,1
2023-08-16,-0.0303929204229054,0.9625635358909612,3,1
2023-08-17,-0.005322435193865466,0.9710380298685372,3,1
2023-08-18,-0.014126407854630834,0.9251826024131944,3,1
2023-08-21,-0.018386785342996533,0.9615606227652876,3,1
2023-08-22,0.012761094304297,0.9299390316478275,3,1
2023-08-23,-0.0218187237661019,0.9335343290808776,3,1
2023-08-24,-0.011091147663409066,0.943521271533068,3,1
2023-08-25,-0.0054375102255478334,0.8834541664518224,3,1
2023-08-28,0.0145062618491518,0.9803186126731873,2,1
2023-08-29,-0.006356551063481967,0.9569669187401191,3,1
2023-08-30,0.013596813127410597,0.9390472956600046,3,1
2023-08-31,-0.0064457198007686,0.9499674220805198,3,1
2023-09-01,0.005411142537495968,0.9316394404954539,3,1
2023-09-04,0.006612693361406967,0.926644492575544,3,1
2023-09-05,-0.014916137552849833,0.9480937710279688,3,1
2023-09-06,0.0004189699807523667,0.8482513489860417,3,1
2023-09-07,-0.013039126162416535,0.8841235667257191,3,1
2023-09-08,-0.0123433290252927,0.8804733128431411,3,1
2023-09-11,0.0148806758290421,0.8580539048531545,3,1
2023-09-12,-0.004937563402734,0.9747499476876489,2,1
2023-09-13,-0.011434869988400001,0.8508589402547603,3,1
2023-09-14,-0.00027769845037319994,0.947623388111424,2,1
2023-09-15,-0.0144400028258899,0.9785253772014277,2,1
2023-09-18,0.00428171377655845,0.9411108909306156,2,1
2023-09-19,-0.01794985883254925,0.9435275940709236,2,1
2023-09-20,-0.0057940929303273,0.9550818936448975,2,1
2023-09-21,-0.0041338507309404,0.985251025518604,2,1
2023-09-22,0.04072174430434935,0.8901423800607895,2,1
2023-09-25,-0.0067183370390569,0.94526647617915,2,1
2023-09-26,-0.0062111801242236,0.8125186103900153,1,1
2023-09-27,-0.0011491077275703999,0.6121049151477057,2,1
2023-09-28,-0.0053222945002956,0.6950039794493493,1,1
2023-10-09,-0.003009678158064067,0.8363725005000952,3,1
2023-10-10,-0.0014560780897798,0.8380845730671163,3,1
2023-10-11,-0.0013179865609135501,0.7440238647432507,2,1
2023-10-12,-0.00395362270748255,0.8418562047473199,2,1
2023-10-13,-0.01444999070603175,0.8846607181236736,2,1
2023-10-16,-0.0026694357086813,0.8121443096885615,2,1
2023-10-17,-0.0053421115921115,0.8280153789470598,2,1
2023-10-18,0.00674482621143105,0.8990824795280756,2,1
2023-10-19,-0.021435562376653564,0.9863386694292281,3,1
2023-10-20,-0.0152787616744429,0.9714245089489778,3,1
2023-10-23,-0.0006832917744541669,0.974746956959465,3,1
2023-10-24,-0.03203485462308563,0.9818022478255015,3,1
2023-10-25,0.0065275350036195666,0.9244636449530397,3,1
2023-10-26,-0.018636516777417053,0.9898025884943615,2,1
2023-10-27,0.0005024177613614498,0.991262563240314,2,1
2023-10-30,-0.0093822840539205,0.9777474479369034,3,1
2023-10-31,0.0007400054256265666,0.926979289532429,3,1
2023-11-01,-0.0014707259056995,0.9132277469528899,3,1
2023-11-02,0.0001053288373591664,0.8794921187539275,3,1
2023-11-03,0.009837843392552831,0.953039040146955,3,1
2023-11-06,0.0269294247668602,0.8783811656708691,2,1
2023-11-07,-0.00016854476355786732,0.8128140247475194,3,1
2023-11-08,-0.0008175199885260663,0.8715134812409938,3,1
2023-11-09,0.0006280547546519332,0.8948401832149195,3,1
2023-11-10,-0.017439240423784367,0.942928138626085,3,1
2023-11-13,0.013912267773338968,0.940653363423244,3,1
2023-11-14,0.0025875536736419,0.9249690097306874,3,1
2023-11-15,0.010669113926214,0.9925518856889778,2,1
2023-11-16,-0.01873256124197875,0.994771375798149,2,1
2023-11-17,-0.007627326143165833,0.8495821715346635,3,1
2023-11-20,0.00712420707514665,0.9465596300948416,2,1
2023-11-21,-0.0016584837516376,0.9424174011703221,2,1
2023-11-22,-0.0190758558961736,0.9869134716049066,2,1
2023-11-23,0.0003639828024233,0.9418545262620412,2,1
2023-11-24,-0.0187417720820657,0.965086687274074,2,1
2023-11-27,-0.01252354345028055,0.9924508896435731,2,1
2023-11-28,-0.0038798937485616,0.9955458520310085,2,1
2023-11-29,-0.016396425318323568,0.888963034909192,3,1
2023-11-30,-0.00590617432884885,0.9985950019840693,2,1
2023-12-01,0.0260412001791312,0.7761796701815186,2,1
2023-12-04,-0.0027746475346204333,0.7946937463030878,3,1
2023-12-05,-0.0245668486281139,0.9649162369036631,3,1
2023-12-06,-0.005248038942490066,0.9829128696628726,3,1
2023-12-07,0.0100235312133312,0.8597328137634568,3,1
2023-12-08,0.0072203778862596005,0.8748799443784828,3,1
2023-12-11,0.013318392315058566,0.7352539026720114,3,1
2023-12-12,0.0089858793324775,0.986879372244346,1,1
2023-12-13,-0.0330788804071248,0.9999569230791198,1,1
2023-12-14,-0.004340491697471033,0.8224043976496866,3,1
2023-12-15,-0.0051460555357732,0.971431373616963,3,1
2023-12-18,-0.009908553730452766,0.9665710765531669,3,1
2023-12-19,0.0035511354730995664,0.9725552726399979,3,1
2023-12-20,-0.017662449871923367,0.9859226973624696,3,1
2023-12-21,0.014326826147306732,0.9380760606182896,3,1
2023-12-22,-0.006425412604990968,0.9052945935576443,3,1
2023-12-25,0.004517079778859867,0.8303822893166126,3,1
