trading_date,n_candidates,n_trades,daily_return,equity,year
2020-05-07,4,3,-0.009053156817593888,0.9909468431824061,2020
2020-05-08,4,3,0.00827146176432736,0.9991434221062703,2020
2020-05-11,4,3,0.00371082445147101,1.0028510679475486,2020
2020-05-12,4,3,-0.00586909776084595,0.9969652369901957,2020
2020-05-13,4,3,-0.0078632231201754,0.9891258768886833,2020
2020-05-14,4,3,-0.01283124877470565,0.9764341566928257,2020
2020-05-15,4,3,-0.007733912887223138,0.9688824999848542,2020
2020-05-18,4,3,-0.01311459698570209,0.9561759964710533,2020
2020-05-19,4,3,0.010411598971671173,0.9661313174926479,2020
2020-05-20,4,3,0.0038119774531978345,0.9698141882917581,2020
2020-05-21,4,3,-0.011627920712861414,0.9585372658040935,2020
2020-05-22,4,3,-0.032135204381285254,0.9277344748604006,2020
2020-05-25,4,3,-0.003440058135121752,0.9245430143329242,2020
2020-05-26,4,3,0.02553881227563141,0.9481547448167192,2020
2020-05-27,4,3,-0.00262184550992565,0.9456688295563068,2020
2020-05-28,4,3,-0.0013369624719419642,0.9444045058203048,2020
2020-05-29,4,3,-0.00636455204283215,0.9383937941935263,2020
2020-06-01,4,3,0.028847069372906525,0.965463705073732,2020
2020-06-02,4,3,0.0007987876868759495,0.9662349055934706,2020
2020-06-03,4,3,0.00010837257680932726,0.966339618959993,2020
2020-06-04,4,3,0.003917134346243967,0.9701249010715574,2020
2020-06-05,4,3,0.0045660951701627095,0.9745545836967948,2020
2020-06-08,4,3,0.0056880782850766325,0.9800979264619424,2020
2020-06-09,4,3,0.006524062610463417,0.9864921466985656,2020
2020-06-10,4,3,-0.0023482140417986352,0.9841756519875638,2020
2020-06-11,4,3,-0.021975192722312336,0.9625482023625298,2020
2020-06-12,4,3,-0.00786677023856297,0.954976056811002,2020
2020-06-15,4,3,-0.016849084140111326,0.9388855848780017,2020
2020-06-16,4,3,0.01951540226251332,0.9572083147453709,2020
2020-06-17,4,3,-0.004274035005218317,0.9531171729008632,2020
2020-06-18,4,3,0.003950897849365827,0.9568828414894709,2020
2020-06-19,4,3,0.02407926351084222,0.9799238755786993,2020
2020-06-22,4,3,-0.001520037164695472,0.9784343548692472,2020
2020-06-23,3,3,-0.006201554916702934,0.9723665404851368,2020
2020-06-24,3,3,0.0235820108248271,0.9952968987685569,2020
2020-06-29,3,3,-0.0048538131881924835,0.990465913555147,2020
2020-06-30,3,3,0.012028859184632479,1.0023800885564802,2020
2020-07-01,3,3,0.014853051783007701,1.0172684919180655,2020
2020-07-02,4,3,0.014644786190319947,1.032166171480355,2020
2020-07-03,4,3,0.007568315816397719,1.0399779310411204,2020
2020-07-06,3,3,0.08995621860563079,1.133530413150887,2020
2020-07-07,3,3,0.0005177653442417496,1.1341173159154605,2020
2020-07-08,3,3,0.012543803136667808,1.14834346026019,2020
2020-07-09,3,3,0.0012624187643300866,1.1497931505923182,2020
2020-07-10,3,3,-0.04071414768872424,1.102980302447619,2020
2020-07-13,3,3,0.006702118562599502,1.1103726072068347,2020
2020-07-14,3,3,-0.02944148012807768,1.0776815941569928,2020
2020-07-15,3,3,-0.02787517613793289,1.0476410298992584,2020
2020-07-16,3,3,-0.018003979108181894,1.028779322684078,2020
2020-07-17,3,3,0.004335525936243719,1.033239622120246,2020
2020-07-20,3,3,0.030921749824156814,1.0651891992238545,2020
2020-07-21,3,3,-0.0037000892281302913,1.0612479041418856,2020
2020-07-22,3,3,0.0010499835180703225,1.0623621969498214,2020
2020-07-23,3,3,-0.024619101405482624,1.0362077942937624,2020
2020-07-24,3,3,-0.041846433833046315,0.9928461933925616,2020
2020-07-27,3,3,-0.009675966337653072,0.9832394470468282,2020
2020-07-28,3,3,0.004298124840556472,0.9874655329383952,2020
2020-07-29,3,3,0.021673362176706457,1.0088672310707836,2020
2020-07-30,3,3,-0.017781343775355524,0.9909282160114229,2020
2020-07-31,3,3,0.0011724765830657402,0.9920900561401955,2020
2020-08-03,3,3,0.019957626491808506,1.0118898189268788,2020
2020-08-04,3,3,0.020565496827733676,1.0326998357880355,2020
2020-08-05,3,3,-0.014109017038567115,1.0181294562091765,2020
2020-08-06,3,3,0.016423783567535526,1.0348509940416888,2020
2020-08-07,3,3,-0.01581958157562195,1.0184800843228328,2020
2020-08-10,3,3,0.011442003966010805,1.0301335374869576,2020
2020-08-11,3,3,-0.00828882082179013,1.0215949451722113,2020
2020-08-12,3,3,0.006851202493357837,1.0285940990077769,2020
2020-08-13,3,3,-0.005290714984722111,1.0231521007949598,2020
2020-08-14,3,3,0.028350879032494374,1.0521593622364402,2020
2020-08-17,3,3,0.03413361222174527,1.0880733619024978,2020
2020-08-18,3,3,-0.010295004468022858,1.076871641780175,2020
2020-08-19,3,3,-0.011890348988389587,1.0640672621437086,2020
2020-08-20,3,3,-0.021779004563324784,1.0408929363857962,2020
2020-08-21,3,3,0.010804260894916965,1.0521390152341845,2020
2020-08-24,3,3,-0.006687234326116768,1.0451031150956638,2020
2020-08-25,3,3,0.00254808225232069,1.0477661237950842,2020
2020-08-26,3,3,-0.018228209727719585,1.0286672231449476,2020
2020-08-27,3,3,0.002781455499864194,1.0315284152502942,2020
2020-08-28,3,3,0.02512156161436141,1.057442019890969,2020
2020-08-31,3,3,-0.0036725142358944676,1.0535585490192865,2020
2020-09-01,3,3,0.004810272084835643,1.0586264522973738,2020
2020-09-02,3,3,-0.0014100923587081482,1.057133691226263,2020
2020-09-03,3,3,-0.02148692702179041,1.0344191367506084,2020
2020-09-04,3,3,-0.002730213606540577,1.0315949515485858,2020
2020-09-07,3,3,-0.011506124458984099,1.019725291644808,2020
2020-09-08,3,3,0.01735426200941063,1.0374218715336347,2020
2020-09-09,3,3,-0.021011805209384542,1.015623765249015,2020
2020-09-10,3,3,-0.00173432983015324,1.0138623386567311,2020
2020-09-11,3,3,-0.00869813063829187,1.0050436315858509,2020
2020-09-14,3,3,0.009972083909964588,1.0150660110132006,2020
2020-09-15,3,3,0.00028078028646301895,1.0153510215385517,2020
2020-09-16,3,3,0.0027749176086771707,1.0181685369672073,2020
2020-09-17,3,3,0.0010603982149586615,1.0192482010663344,2020
2020-09-18,3,3,0.022297351260679592,1.0419747362273264,2020
2020-09-21,3,3,-0.006948436243075025,1.0347346412057559,2020
2020-09-22,3,3,-0.020965044525994014,1.0130413833802887,2020
2020-09-23,3,3,-0.001310332061754978,1.0117139627757608,2020
2020-09-24,3,3,-0.023679514862268564,0.9877570669578475,2020
2020-09-25,3,3,0.0011809758975579454,0.9889235842465673,2020
2020-09-28,3,3,-0.001967803621471642,0.9869775768361282,2020
2020-09-29,3,3,-0.009971953445406282,0.9771354823882584,2020
2020-09-30,3,3,0.005891179252972963,0.9828919626694479,2020
2020-10-09,3,3,0.0141734922317062,0.9968229742669499,2020
2020-10-12,3,3,0.031589502500715204,1.028312116105326,2020
2020-10-13,3,3,0.006894284109404292,1.0354015919868989,2020
2020-10-14,3,3,-0.00328932032509599,1.0319958244857397,2020
2020-10-15,3,3,0.011386541680483697,1.0437466879553317,2020
2020-10-16,3,3,0.014752749466845275,1.0591448213495862,2020
2020-10-19,3,3,0.002966386542750129,1.0622866542944611,2020
2020-10-20,3,3,0.0005898460439836736,1.0629132398750734,2020
2020-10-21,3,3,0.005400134269227734,1.0686531140869386,2020
2020-10-22,3,3,-0.009797665438381639,1.05818280840543,2020
2020-10-23,3,3,0.014677632602531595,1.07371442689352,2020
2020-10-26,3,3,-0.007958776246519528,1.0651689740172146,2020
2020-10-27,3,3,0.0033740771030376835,1.0687629362633122,2020
2020-10-28,3,3,0.011904118505700612,1.0814856169110914,2020
2020-10-29,3,3,0.0027652538830375737,1.084476199212704,2020
2020-10-30,3,3,-0.006075510678437479,1.077887452483876,2020
2020-11-02,3,3,0.01601502197801763,1.0951498437252345,2020
2020-11-03,3,3,0.00960521595580858,1.1056689944781855,2020
2020-11-04,3,3,0.008108104958007956,1.11463387473423,2020
2020-11-05,3,3,-0.0076571644001969625,1.1060989399093615,2020
2020-11-06,3,3,0.0045580041473640325,1.1111405434648634,2020
2020-11-09,3,3,0.011146158981986268,1.1235254926136535,2020
2020-11-10,3,3,0.004110939168373499,1.1281442375679052,2020
2020-11-11,3,3,-0.012761211932833158,1.1137477498614965,2020
2020-11-12,3,3,0.024938724311573957,1.1415231979479281,2020
2020-11-13,3,3,-0.024257563359161183,1.113832626647754,2020
2020-11-16,3,3,0.005034019914135286,1.1194396822713124,2020
2020-11-17,3,3,0.0029588649525110386,1.122751953113635,2020
2020-11-18,3,3,0.021201887107893613,1.1465564132737174,2020
2020-11-19,3,3,0.009825658471392643,1.15782208500873,2020
2020-11-20,3,3,-0.0025423281938545816,1.1548785212785448,2020
2020-11-23,3,3,0.026667207547617904,1.185675906497766,2020
2020-11-24,3,3,-0.025275422265029768,1.155707447291563,2020
2020-11-25,3,3,-0.011799274872020407,1.1420709374493287,2020
2020-11-26,3,3,0.013549545188681086,1.1575454792249777,2020
2020-11-27,3,3,0.014497940573176363,1.1743275047935304,2020
2020-11-30,3,3,-0.005592530158613718,1.167760042806883,2020
2020-12-01,3,3,0.022674952111549535,1.19423894585531,2020
2020-12-02,3,3,-0.010557654516228143,1.181630583655145,2020
2020-12-03,3,3,0.0017861661488799419,1.1837411722041513,2020
2020-12-04,3,3,-0.01311536519505363,1.168215974434273,2020
2020-12-07,3,3,-0.017106161625363714,1.1482322831622687,2020
2020-12-08,3,3,-0.003713733321671094,1.1439680546712705,2020
2020-12-09,3,3,-0.010194371666531143,1.1323060191473129,2020
2020-12-10,3,3,-0.002375052494764033,1.1296167329117008,2020
2020-12-11,3,3,-0.00433322141274628,1.1247218534964514,2020
2020-12-14,3,3,0.008910229394981354,1.1347433832166534,2020
2020-12-15,3,3,0.0007001641169970263,1.1355378898155815,2020
2020-12-16,3,3,0.0018427760515646134,1.137630431844578,2020
2020-12-17,3,3,-0.0016808358125396012,1.1357182618732986,2020
2020-12-18,3,3,-0.005991967741573882,1.1289130746846374,2020
2020-12-21,3,3,0.008903564382684212,1.1389644249275461,2020
2020-12-22,3,3,-0.02519290899120752,1.1102705978261234,2020
2020-12-23,3,3,0.0024070805448650847,1.1129431085816863,2020
2020-12-24,3,3,0.004553265512604783,1.1180106340554825,2020
2020-12-25,3,3,-0.01065351404718177,1.106099892060674,2020
2020-12-28,3,3,0.0052134116141735465,1.1118664460843792,2020
2020-12-29,3,3,0.006798198101531076,1.119425134447306,2020
2020-12-30,3,3,0.006039248008991656,1.1261856204617322,2020
2020-12-31,3,3,0.038200289446623716,1.169206237133996,2020
2021-01-04,3,3,-0.010369096480278358,1.1570826248558104,2021
2021-01-05,3,3,0.0013604780010501398,1.158656810312324,2021
2021-01-06,3,3,0.030786351135188312,1.1943276257197764,2021
2021-01-07,3,3,0.011757320101439558,1.2083697179213562,2021
2021-01-08,3,3,0.002274755554409887,1.2111184636489785,2021
2021-01-11,3,3,0.0027940216550182604,1.2145023548632061,2021
2021-01-12,3,3,0.026629298447285937,1.2468437005357902,2021
2021-01-13,3,3,0.013073334555661878,1.2631441053715142,2021
2021-01-14,3,3,-0.02105133471407687,1.2365532360172253,2021
2021-01-15,3,3,0.013690080974326077,1.253481749947366,2021
2021-01-18,3,3,0.03562023922198417,1.2981310697408825,2021
2021-01-19,3,3,0.018387407580745602,1.3220003348134373,2021
2021-01-20,3,3,-0.002465892088185743,1.318740424647242,2021
2021-01-21,3,3,0.029412207672029272,1.357527491882467,2021
2021-01-22,3,3,-0.01048467287972125,1.3432942602048508,2021
2021-01-25,3,3,-0.004325785989623743,1.3374834567141147,2021
2021-01-26,3,3,-0.015397526211212561,1.3168895201322959,2021
2021-01-27,3,3,0.01828964257302627,1.3409749587636797,2021
2021-01-28,3,3,-0.024836707460805574,1.3076695560006004,2021
2021-01-29,3,3,0.017495135921065257,1.3305474126226702,2021
2021-02-01,3,3,0.05154788238801614,1.3991343141602228,2021
2021-02-02,3,3,-0.017398900638760744,1.3747909152478686,2021
2021-02-03,3,3,-0.005623297044316818,1.3670600575576015,2021
2021-02-04,3,3,0.0024311817473633792,1.3703836290170852,2021
2021-02-05,3,3,0.010429297654688289,1.3846757677852162,2021
2021-02-08,3,3,0.0025762910774085324,1.3882430956108651,2021
2021-02-09,3,3,0.02904987936226096,1.4285713900638524,2021
2021-02-10,3,3,0.022718165696372267,1.4610259116124198,2021
2021-02-18,3,3,0.00564085440167994,1.4692673460569072,2021
2021-02-19,3,3,-0.006831132515557521,1.4592305861152108,2021
2021-02-22,3,3,-0.031966532569201754,1.4125840440581836,2021
2021-02-23,3,3,0.028963070775218758,1.4534968157021853,2021
2021-02-24,3,3,-0.03615187012576101,1.4009501875927126,2021
2021-02-25,3,3,-0.006515200913702501,1.3918227156504568,2021
2021-02-26,3,3,-0.028708138764946822,1.3518660759933583,2021
2021-03-01,3,3,0.010402200194430907,1.3659284575519008,2021
2021-03-02,3,3,0.001831162700969206,1.3684296947955623,2021
2021-03-03,3,3,0.0396743329352377,1.4227212301053473,2021
2021-03-04,3,3,-0.01649843758475485,1.3992485526899485,2021
2021-03-05,3,3,-0.009108544652832506,1.3865034347673608,2021
2021-03-08,3,3,-0.02794526291689144,1.3477572317476139,2021
2021-03-09,3,3,-0.009205571395192588,1.335350356327374,2021
2021-03-10,3,3,-0.0095345571692849,1.3226183820139459,2021
2021-03-11,3,3,0.026526608562350045,1.3577029621109986,2021
2021-03-12,3,3,0.017625063921253032,1.3816325636042794,2021
2021-03-15,3,3,-0.007325370340471686,1.3715115934014228,2021
2021-03-16,3,3,-0.008068330961359097,1.3604457839485191,2021
2021-03-17,3,3,-0.01181881061996215,1.3443669328693055,2021
2021-03-18,3,3,0.016598159307818088,1.3666809493892331,2021
2021-03-19,3,3,-0.04534484833037411,1.3047090090231666,2021
2021-03-22,3,3,0.0412238539302221,1.3584941426325825,2021
2021-03-23,3,3,-0.01244227304193235,1.3415913875840821,2021
2021-03-24,3,3,-0.023139560983692187,1.310547551855884,2021
2021-03-25,3,3,0.002257379943381007,1.3135059556142905,2021
2021-03-26,3,3,0.026723942308299147,1.3486080129937343,2021
2021-03-29,3,3,-4.802938473528565e-05,1.3485432401806212,2021
2021-03-30,3,3,0.03194021491893192,1.391616001099463,2021
2021-03-31,3,3,0.003012181665097239,1.3958078013028306,2021
2021-04-01,3,3,-0.0058191658138963724,1.3876853642627192,2021
2021-04-02,3,3,-0.009553660594937822,1.3744278892799906,2021
2021-04-06,3,3,0.0029346968739104216,1.3784614185100759,2021
2021-04-07,3,3,-0.008801631279769628,1.366328709370962,2021
2021-04-08,3,3,-0.008238134834370156,1.355072709235093,2021
2021-04-09,3,3,-0.010689493984802864,1.3405876676607538,2021
2021-04-12,3,3,-0.014483530041420334,1.3211712259030317,2021
2021-04-13,3,3,0.0057242097395072316,1.3287338871019025,2021
2021-04-14,3,3,0.005817588470473385,1.336463914043834,2021
2021-04-15,3,3,-0.022790245857206865,1.3060055728634898,2021
2021-04-16,3,3,0.004901695400630087,1.312407214373192,2021
2021-04-19,3,3,0.03502676331616331,1.358376591245467,2021
2021-04-20,3,3,0.009496078517122161,1.3712758420117546,2021
2021-04-21,3,3,0.034013185855054605,1.4179173020846467,2021
2021-04-22,3,3,-0.006738731877603284,1.4083623375612837,2021
2021-04-23,3,3,0.0068688504172375415,1.4180361677912632,2021
2021-04-26,3,3,-0.011386771910110985,1.4018893133883363,2021
2021-04-27,3,3,0.004630631046353899,1.4083809455664642,2021
2021-04-28,3,3,0.005545022987484531,1.4161904502847653,2021
2021-04-29,3,3,0.01832438887515749,1.4421412748170677,2021
2021-04-30,3,3,-0.02805613368089895,1.401680366424058,2021
2021-05-06,3,3,-0.0010355105873987396,1.400228911564477,2021
2021-05-07,3,3,-0.0028649413134116766,1.3962173379075025,2021
2021-05-10,3,3,-0.004748085971525688,1.389587977952183,2021
2021-05-11,3,3,0.028105357517876055,1.4286428448750714,2021
2021-05-12,3,3,0.006933716749243961,1.4385486496972693,2021
2021-05-13,3,3,-0.011874718929038167,1.421466288816367,2021
2021-05-14,3,3,0.015601165827545449,1.4436428201064566,2021
2021-05-17,3,3,0.003703055166476029,1.448988709109998,2021
2021-05-18,3,3,0.012454521903529544,1.4670351707255753,2021
2021-05-19,3,3,-0.01628213559167428,1.4431487051580665,2021
2021-05-20,3,3,0.015279584773412772,1.46519941813917,2021
2021-05-21,3,3,-0.014543123436286609,1.4438908421423968,2021
2021-05-24,3,3,0.017322694783572585,1.468902922501625,2021
2021-05-25,3,3,0.058058109590144014,1.5541846493535072,2021
2021-05-26,3,3,0.001749675454378245,1.5569039680860524,2021
2021-05-27,3,3,-0.006565380232095149,1.5466823015507096,2021
2021-05-28,3,3,0.0028785001621033737,1.551134426806446,2021
2021-05-31,3,3,-0.006761660969832994,1.5406461816937445,2021
2021-06-01,3,3,-0.012786543453441915,1.520946642345138,2021
2021-06-02,3,3,-0.0035425646903088914,1.5155585904741224,2021
2021-06-03,3,3,-0.0099140608191323,1.5005332504332036,2021
2021-06-04,3,3,0.012635105185970849,1.5194926458874738,2021
2021-06-07,3,3,0.0010653615567921177,1.5211114549382307,2021
2021-06-08,3,3,0.002722965636617558,1.525253389159493,2021
2021-06-09,3,3,-0.0005471876205290771,1.5244187893867749,2021
2021-06-10,3,3,0.006869356167478635,1.5348905649994693,2021
2021-06-11,3,3,-0.03508732042589121,1.4810353679266557,2021
2021-06-15,3,3,0.0027432386722145985,1.4850982014228697,2021
2021-06-16,3,3,-0.004011550051987944,1.4791406556557447,2021
2021-06-17,3,3,0.01998826879193827,1.5087061166620754,2021
2021-06-18,3,3,0.013559728708876229,1.5291637623054353,2021
2021-06-21,3,3,-0.009832233070413846,1.5141286677916175,2021
2021-06-22,3,3,0.012865735808603581,1.5336090472116573,2021
2021-06-23,3,3,-0.003821327681473511,1.5277486245069891,2021
2021-06-24,3,3,-0.00893090765682684,1.514104442618673,2021
2021-06-25,3,3,0.006866697798555717,1.524501340261586,2021
2021-06-28,3,3,-0.008188531503048916,1.5120179130104137,2021
2021-06-29,3,3,-0.011154692268012653,1.4951518184870598,2021
2021-06-30,3,3,0.027214166597386253,1.5358411291637515,2021
2021-07-01,3,3,-0.00016348813386228103,1.5355900373636355,2021
2021-07-02,3,3,-0.03851998291846866,1.4764391353546176,2021
2021-07-05,3,3,0.015579978650316462,1.4994420255619343,2021
2021-07-06,3,3,0.007886487745443501,1.5112673567215313,2021
2021-07-07,3,3,0.00031816847913605323,1.5117481943579874,2021
2021-07-08,3,3,-0.015319487807240684,1.488588986326902,2021
2021-07-09,3,3,-0.0253015818797081,1.45092533020412,2021
2021-07-12,3,3,0.0009854574758597263,1.452355155417684,2021
2021-07-13,3,3,0.0006880997180201224,1.4533545205905918,2021
2021-07-14,3,3,-0.01822033775860162,1.4268739103424406,2021
2021-07-15,3,3,0.023481786176210218,1.4603794584055148,2021
2021-07-16,3,3,-0.005466153611535389,1.4523967999547394,2021
2021-07-19,3,3,0.0029121899254663797,1.456626455283347,2021
2021-07-20,3,3,-0.02214623783757182,1.4243676593641428,2021
2021-07-21,3,3,0.010114603379048607,1.438774573304555,2021
2021-07-22,3,3,0.022286505421792262,1.4708398306332437,2021
2021-07-23,3,3,-0.020771457814907895,1.4402883431387592,2021
2021-07-26,3,3,-0.03229185449794081,1.393778761527042,2021
2021-07-27,3,3,-0.05479754402156752,1.3174031084859381,2021
2021-07-28,3,3,0.0019253929323254833,1.3199396271200405,2021
2021-07-29,3,3,0.009575427714344534,1.3325786136068274,2021
2021-07-30,3,3,-0.014604545443751005,1.3131169086870358,2021
2021-08-02,3,3,0.019827638399637415,1.339152915928932,2021
2021-08-03,3,3,-0.00690984499007663,1.3298995768618538,2021
2021-08-04,3,3,-0.002732366180579001,1.3262658042344702,2021
2021-08-05,3,3,-0.015795078163028053,1.3053173321916354,2021
2021-08-06,3,3,0.002650379807711175,1.3087769188915315,2021
2021-08-09,3,3,0.027459873065450946,1.344715766955285,2021
2021-08-10,3,3,0.018298860265269168,1.369322532871304,2021
2021-08-11,3,3,-0.003210099067389227,1.3649268718855787,2021
2021-08-12,3,3,-0.0023569516761172693,1.3617098052071106,2021
2021-08-13,3,3,-0.011357008742250726,1.3462448550449648,2021
2021-08-16,3,3,-0.0031056241047994204,1.342063924572175,2021
2021-08-17,3,3,-0.0169341545600387,1.3193372066440179,2021
2021-08-18,3,3,0.024561386381932726,1.3517419575444614,2021
2021-08-19,3,3,-0.004061320475618024,1.346252100254534,2021
2021-08-20,3,3,-0.019565628300568145,1.3199118320620946,2021
2021-08-23,3,3,0.005231888008569959,1.32681746294863,2021
2021-08-24,3,3,-0.0023761505610626252,1.3236647448896168,2021
2021-08-25,3,3,0.00031777733908833206,1.324085375550093,2021
2021-08-26,3,3,-0.015503312494363467,1.3035576662037234,2021
2021-08-27,3,3,-0.005768945476825937,1.2960375131014956,2021
2021-08-30,3,3,-0.027813951173713287,1.2599895889927897,2021
2021-08-31,3,3,0.009204252233045551,1.2715868509808907,2021
2021-09-01,3,3,0.00375036740021506,1.2763557688533516,2021
2021-09-02,3,3,0.001717830543913797,1.2785483317779884,2021
2021-09-03,3,3,-0.010415045144918866,1.26523219318256,2021
2021-09-06,3,3,0.02362890445790659,1.2951282437923384,2021
2021-09-07,3,3,0.02161305995808475,1.3231199281788313,2021
2021-09-08,3,3,0.0015523052103683839,1.3251738141372855,2021
2021-09-09,3,3,-0.009959060746380644,1.3119763276227794,2021
